"source_id","target_id"
"8638922","297443102"
"8638922","359203826"
"8638922","388036783"
"8833312","25836383"
"8924512","17656600"
"8939742","140176665"
"8961032","17656600"
"9200472","164508239"
"9386212","168872531"
"9446592","869150966"
"9460282","96917059"
"9516022","869150966"
"9532512","60346119"
"9749012","869150966"
"9767982","107914508"
"9772852","17656600"
"9907522","25836383"
"9996612","275881452"
"10168082","21375100"
"10240692","105790281"
"10248352","25836383"
"10294652","17656600"
"10342142","130303998"
"10551092","60346119"
"10644362","89963109"
"10698042","107914508"
"10959442","869150966"
"11043182","35959749"
"11064272","10935572"
"11065342","110875970"
"11120322","243556904"
"11148472","16753788"
"11162772","214549887"
"11179242","69412978"
"11227242","25836383"
"11344462","869150966"
"11384102","869150966"
"11474942","107914508"
"11573472","35959749"
"11690842","17656600"
"11816312","869150966"
"11851412","21375100"
"11884712","869150966"
"12007082","17656600"
"12101462","107914508"
"12133382","94528740"
"12466352","420658286"
"12547872","155102693"
"12584742","17656600"
"12612432","869150966"
"12643242","224567425"
"12759492","869150966"
"12882542","869150966"
"13064652","17656600"
"13139952","869150966"
"13183672","869150966"
"13234092","21375100"
"13340732","514736144"
"13631252","869150966"
"13747792","54244742"
"13846282","869150966"
"13884872","107914508"
"13907072","275881452"
"13932032","288912572"
"14052066","17656600"
"14062159","17656600"
"14062405","16753788"
"14080452","869150966"
"14092385","869150966"
"14093770","251855577"
"14098607","869150966"
"14123751","220933018"
"14127481","25836383"
"14129102","107914508"
"14155387","16753788"
"14164475","17656600"
"14169390","72186699"
"14179650","869150966"
"14183960","72835654"
"14185696","869150966"
"14187471","869150966"
"14191945","17656600"
"14197312","869150966"
"14206582","48638750"
"14216203","34762630"
"14224391","275881452"
"14224719","28265406"
"14227495","36299291"
"14230524","30428221"
"14230524","34762630"
"14234902","16753788"
"14235376","16753788"
"14237199","17640121"
"14246001","21375100"
"14246001","869150966"
"14248048","27662686"
"14248048","190796770"
"14248048","212928560"
"14248048","311104404"
"14248048","1023549769"
"14254517","279388955"
"14268221","869150966"
"14268812","869150966"
"14273956","32179000"
"14281853","21375100"
"14282672","25836383"
"14298264","17656600"
"14298559","869150966"
"14305229","869150966"
"14313154","140176665"
"14324327","35959749"
"14325136","17656600"
"14329133","224567425"
"14334487","25836383"
"14347972","869150966"
"14352430","242186430"
"14363167","20726266"
"14363167","55398486"
"14363167","66618364"
"14363167","101330413"
"14363167","105830531"
"14363167","107914508"
"14363167","108061353"
"14363167","110875970"
"14363167","116265574"
"14363167","121309790"
"14363167","122963011"
"14363167","130303998"
"14363167","157769562"
"14363167","168686865"
"14363167","222293510"
"14363167","290215487"
"14363167","291614887"
"14363167","380246735"
"14363167","380597201"
"14363167","411288201"
"14363167","554590139"
"14363167","1122936860"
"14363893","17656600"
"14384902","17656600"
"14386287","16753788"
"14389132","140176665"
"14389898","50055682"
"14398631","16753788"
"14405435","82529943"
"14413529","17656600"
"14415941","21375100"
"14416220","33438880"
"14416701","25836383"
"14423690","17656600"
"14436082","107914508"
"14447360","197989988"
"14451296","25836383"
"14451956","869150966"
"14455813","17656600"
"14457703","25836383"
"14462369","66984417"
"14462706","107914508"
"14469024","35959749"
"14472265","32179000"
"14477694","17656600"
"14478819","588962156"
"14481113","73766975"
"14481894","125528862"
"14482164","107914508"
"14491281","72835654"
"14499890","107914508"
"14506505","82487179"
"14520988","869150966"
"14527198","17656600"
"14530198","107914508"
"14534420","107914508"
"14540659","46553408"
"14540659","47722321"
"14540659","50055682"
"14540659","50613517"
"14540659","59989426"
"14540659","69412978"
"14540659","72852291"
"14540659","87752806"
"14540659","93225500"
"14540659","97859473"
"14540659","103159736"
"14540659","105696650"
"14540659","108061353"
"14540659","123222267"
"14540659","146367402"
"14540659","157864555"
"14540659","190265169"
"14540659","199173600"
"14540659","229906054"
"14540659","239525864"
"14540659","254839933"
"14540659","282715534"
"14540659","284375210"
"14540659","328246965"
"14540659","329804273"
"14540659","332882634"
"14540659","337161218"
"14540659","346747623"
"14540659","373612487"
"14540659","390471074"
"14540659","394725471"
"14540659","397930399"
"14540659","422318647"
"14540659","479630075"
"14540659","564015559"
"14540659","845770021"
"14559547","25836383"
"14563201","25836383"
"14566009","39328305"
"14575274","869150966"
"14576664","50055682"
"14579415","17656600"
"14579415","35959749"
"14589784","869150966"
"14594813","358260127"
"14595327","107914508"
"14604511","96917059"
"14605976","183733336"
"14609338","869150966"
"14614302","128278995"
"14618435","101330413"
"14627154","869150966"
"14629652","869150966"
"14668821","869150966"
"14699011","39328305"
"14699752","70468385"
"14701277","26778002"
"14703798","869150966"
"14730343","107914508"
"14730894","21375100"
"14739100","144748986"
"14743430","869150966"
"14753815","153575796"
"14774635","16753788"
"14774813","869150966"
"14781444","869150966"
"14783558","224567425"
"14803701","16753788"
"14803917","55962452"
"14817107","82487179"
"14824140","869150966"
"14825460","25836383"
"14827150","17656600"
"14832797","869150966"
"14862409","550717230"
"14865284","17656600"
"14882900","16753788"
"14910383","214066953"
"14914764","275881452"
"14921393","869150966"
"14924736","869150966"
"14926378","869150966"
"14926498","107914508"
"14929530","107914508"
"14931166","869150966"
"14948585","144602443"
"14951831","16753788"
"14956984","869150966"
"14962951","869150966"
"14969247","869150966"
"14972077","869150966"
"14974544","869150966"
"14977112","140200549"
"14977112","278082770"
"14991920","233884874"
"14998748","36299291"
"15004833","17656600"
"15010349","92048929"
"15014405","25836383"
"15019600","346747046"
"15022686","17656600"
"15024758","869150966"
"15026000","17656600"
"15031450","25836383"
"15033666","92767071"
"15033666","135680610"
"15033666","140176665"
"15033666","212928560"
"15033666","233332129"
"15033666","238531661"
"15033666","271688114"
"15033666","344796697"
"15033666","367125353"
"15033666","384435379"
"15033666","400069220"
"15033666","401190123"
"15033666","448310199"
"15040652","25836383"
"15040999","869150966"
"15045777","869150966"
"15062299","17656600"
"15062528","25836383"
"15066760","192269471"
"15069555","21375100"
"15075447","869150966"
"15104389","36299291"
"15112070","107914508"
"15112249","389134388"
"15116570","21375100"
"15124662","869150966"
"15129024","869150966"
"15131310","94528740"
"15159241","10935572"
"15184129","869150966"
"15193332","869150966"
"15199742","869150966"
"15202017","25836383"
"15203487","46071929"
"15208040","869150966"
"15214193","17656600"
"15237708","869150966"
"15241758","21196037"
"15244310","869150966"
"15246951","25836383"
"15258809","869150966"
"15260498","76361849"
"15260498","597614760"
"15274064","21375100"
"15275430","107914508"
"15282545","869150966"
"15291640","16753788"
"15293542","21375100"
"15338007","869150966"
"15338093","36299291"
"15346174","17656600"
"15349965","869150966"
"15360161","17656600"
"15361549","869150966"
"15369253","35959749"
"15380717","45107336"
"15380717","454919703"
"15383584","869150966"
"15390861","25836383"
"15398741","869150966"
"15399439","107914508"
"15401927","214066953"
"15401980","224567425"
"15403954","147852405"
"15419652","17656600"
"15431876","17656600"
"15433946","96487747"
"15445240","21375100"
"15449294","32179000"
"15450996","21375100"
"15469101","17656600"
"15470263","96882337"
"15481546","869150966"
"15501305","202511395"
"15501305","230030181"
"15501305","299114435"
"15501305","311705162"
"15501305","383379752"
"15514266","16753788"
"15517797","39328305"
"15522566","869150966"
"15530891","35959749"
"15535284","25836383"
"15546880","169141228"
"15546880","389134388"
"15546880","390471074"
"15586335","25836383"
"15600471","207293756"
"15600616","869150966"
"15602437","869150966"
"15623238","869150966"
"15644361","869150966"
"15647623","35959749"
"15651668","21375100"
"15652365","17656600"
"15653842","25836383"
"15655949","869150966"
"15662389","869150966"
"15675441","869150966"
"15685662","25836383"
"15687864","25836383"
"15726997","67856562"
"15726997","96871607"
"15726997","326241359"
"15731751","21375100"
"15736302","36299291"
"15744587","869150966"
"15745066","869150966"
"15745368","21375100"
"15750943","17656600"
"15758618","17656600"
"15768283","869150966"
"15781760","140176665"
"15786845","50613517"
"15786845","60375971"
"15786845","75921800"
"15786845","77443610"
"15786845","112200531"
"15786845","121795261"
"15786845","172164229"
"15786845","220933018"
"15786845","231035428"
"15786845","252818860"
"15786845","454616346"
"15786845","460577572"
"15788771","25836383"
"15795234","16753788"
"15809249","224567425"
"15810064","72835654"
"15819292","253239439"
"15819590","114099935"
"15835398","214066953"
"15852623","869150966"
"15856174","869150966"
"15858135","17656600"
"15859039","16753788"
"15859191","16753788"
"15871505","171990690"
"15871505","200238543"
"15871505","267092571"
"15871505","415190109"
"15873448","128278995"
"15876864","17656600"
"15879903","128278995"
"15887449","21972434"
"15887449","28843786"
"15887449","33438880"
"15887449","36299291"
"15887449","44091292"
"15887449","48364513"
"15887449","55398486"
"15887449","57475867"
"15887449","60257479"
"15887449","64110707"
"15887449","66618364"
"15887449","69137598"
"15887449","69406812"
"15887449","77443610"
"15887449","77668831"
"15887449","80479674"
"15887449","82122078"
"15887449","82529943"
"15887449","87752806"
"15887449","88563527"
"15887449","88697962"
"15887449","89799649"
"15887449","93225500"
"15887449","97904722"
"15887449","101573373"
"15887449","101892747"
"15887449","105696650"
"15887449","110875970"
"15887449","116265574"
"15887449","116397637"
"15887449","119227710"
"15887449","121795261"
"15887449","126984069"
"15887449","127375715"
"15887449","128595293"
"15887449","129966583"
"15887449","132278621"
"15887449","144038714"
"15887449","147813988"
"15887449","152259498"
"15887449","153824393"
"15887449","155102693"
"15887449","161085466"
"15887449","162039067"
"15887449","164508239"
"15887449","166324591"
"15887449","167566699"
"15887449","168287685"
"15887449","169497745"
"15887449","172164229"
"15887449","184849544"
"15887449","184988281"
"15887449","185933483"
"15887449","187581447"
"15887449","190796770"
"15887449","195625268"
"15887449","197989988"
"15887449","198833831"
"15887449","199815995"
"15887449","203226319"
"15887449","207293756"
"15887449","212928560"
"15887449","214998068"
"15887449","217992483"
"15887449","224567425"
"15887449","228564932"
"15887449","233145356"
"15887449","252818860"
"15887449","253153974"
"15893223","869150966"
"15900213","39328305"
"15910884","20731719"
"15911679","275595583"
"15911806","869150966"
"15913402","244494343"
"15919365","107914508"
"15922433","17656600"
"15929162","242186430"
"15933898","25836383"
"15947185","220933018"
"15947897","17656600"
"15950028","107914508"
"15951863","869150966"
"15964377","215878258"
"15966603","39328305"
"15973392","48364513"
"15977268","869150966"
"15982476","869150966"
"15990298","869150966"
"15992013","869150966"
"15995119","869150966"
"16017475","869150966"
"16018005","457013718"
"16020012","25836383"
"16026226","134332869"
"16027532","10935572"
"16032777","869150966"
"16038029","869150966"
"16050065","869150966"
"16075261","869150966"
"16079002","107914508"
"16080794","275881452"
"16104017","69412978"
"16104017","94528740"
"16104017","99268708"
"16104017","142150030"
"16104017","177878468"
"16104017","259706720"
"16104017","267092571"
"16104017","383771160"
"16104017","509038409"
"16104017","523035519"
"16104140","869150966"
"16112641","25836383"
"16115442","869150966"
"16119771","17656600"
"16124824","869150966"
"16131988","25836383"
"16132043","21375100"
"16134086","869150966"
"16134203","869150966"
"16141484","869150966"
"16142089","869150966"
"16181335","107914508"
"16185440","869150966"
"16203586","17656600"
"16215710","869150966"
"16219344","113856083"
"16242398","17656600"
"16244359","21972434"
"16244359","47722321"
"16244359","60346119"
"16244359","66984417"
"16244359","79015296"
"16244359","91350980"
"16244437","16753788"
"16244449","869150966"
"16248391","869150966"
"16255729","16753788"
"16257893","46071929"
"16261638","42570158"
"16261638","160457617"
"16261638","303360713"
"16261638","735242102"
"16261638","1013213588"
"16264718","96882337"
"16265550","220933018"
"16273144","25836383"
"16280762","242186430"
"16285783","39328305"
"16299990","16753788"
"16312695","329378024"
"16317498","16753788"
"16327051","869150966"
"16337859","21375100"
"16350651","35959749"
"16356317","25836383"
"16367243","21375100"
"16390121","869150966"
"16409683","33438880"
"16411587","25836383"
"16419783","21375100"
"16421476","36299291"
"16423100","869150966"
"16423253","21375100"
"16424516","869150966"
"16437455","869150966"
"16446177","21375100"
"16447357","869150966"
"16458905","21375100"
"16461845","176096243"
"16463766","21375100"
"16467855","346747623"
"16479098","869150966"
"16480430","17656600"
"16494689","88517573"
"16496156","17656600"
"16498848","69412978"
"16507658","869150966"
"16536215","220933018"
"16536215","233884874"
"16565738","390471074"
"16574985","335052095"
"16580474","25836383"
"16583909","869150966"
"16588591","869150966"
"16596963","72186699"
"16604706","251855577"
"16607570","869150966"
"16611349","275881452"
"16618847","869150966"
"16621284","869150966"
"16624180","21375100"
"16628216","31776715"
"16630696","123222267"
"16640456","869150966"
"16648414","128278995"
"16652682","869150966"
"16702542","26778002"
"16710839","373612487"
"16715810","16753788"
"16716369","16753788"
"16716603","16753788"
"16721452","869150966"
"16730959","21375100"
"16736776","869150966"
"16751546","869150966"
"16781837","869150966"
"16782652","39328305"
"16794533","869150966"
"16802358","214066953"
"16809012","869150966"
"16824146","320725572"
"16824146","351514291"
"16832632","95602959"
"16834220","36299291"
"16850771","26778002"
"16857659","35959749"
"16860914","247046793"
"16883220","174036384"
"16896708","17656600"
"16902931","55197144"
"16915038","17656600"
"16929074","869150966"
"16948645","869150966"
"16952069","107914508"
"16957174","869150966"
"16969082","60346119"
"16973956","869150966"
"16976436","25836383"
"16998138","35959749"
"16999113","212928560"
"16999279","212928560"
"17004295","25836383"
"17008328","25836383"
"17024097","35959749"
"17044207","94528740"
"17046947","166737008"
"17067677","17656600"
"17078632","21375100"
"17086594","112200531"
"17086594","137959629"
"17086594","140200549"
"17086594","173215914"
"17086594","184988281"
"17086744","21375100"
"17092592","231035428"
"17093617","16753788"
"17093617","88517573"
"17093617","259706720"
"17093617","330273328"
"17109592","17656600"
"17112296","198277538"
"17123112","144602443"
"17130450","869150966"
"17135077","869150966"
"17135953","869150966"
"17147079","198833831"
"17148729","869150966"
"17149437","869150966"
"17157376","869150966"
"17164640","869150966"
"17170855","869150966"
"17177835","26778002"
"17207117","26778002"
"17207324","25836383"
"17219108","97859473"
"17219108","133434448"
"17229010","107914508"
"17230079","869150966"
"17234994","17656600"
"17266544","17656600"
"17270014","869150966"
"17287927","16753788"
"17303288","869150966"
"17306438","869150966"
"17309720","869150966"
"17311740","17656600"
"17340590","69412978"
"17346936","16753788"
"17349956","21375100"
"17355257","21196037"
"17366861","869150966"
"17374619","228564932"
"17375663","17656600"
"17390134","25836383"
"17391978","25836383"
"17401708","17656600"
"17406827","869150966"
"17409186","869150966"
"17422793","869150966"
"17424798","869150966"
"17429564","869150966"
"17454016","869150966"
"17455907","279388955"
"17464813","35959749"
"17466132","869150966"
"17473120","869150966"
"17473329","25836383"
"17491102","25836383"
"17495792","21375100"
"17497332","869150966"
"17500808","25836383"
"17512309","869150966"
"17517518","16753788"
"17532498","69412978"
"17536192","48638750"
"17543638","246498796"
"17546958","21375100"
"17547513","358260127"
"17561624","562152074"
"17563788","869150966"
"17570908","291191096"
"17570908","377994769"
"17570908","389632220"
"17575954","346747623"
"17576454","17656600"
"17579831","201350011"
"17596238","869150966"
"17602909","351514291"
"17605144","21375100"
"17614904","304395014"
"17619357","10935572"
"17622198","153921560"
"17626564","869150966"
"17633862","107914508"
"17639409","31776715"
"17643984","25836383"
"17643996","82487179"
"17651176","562152074"
"17669245","25836383"
"17669986","869150966"
"17675120","319293982"
"17681513","220933018"
"17690435","869150966"
"17711386","869150966"
"17727048","17656600"
"17737908","869150966"
"17741202","869150966"
"17750806","69412978"
"17752360","869150966"
"17756696","34461690"
"17756696","82122078"
"17757005","21375100"
"17757497","35959749"
"17800215","21375100"
"17810432","107914508"
"17812282","72186699"
"17825352","17656600"
"17826505","25836383"
"17831187","869150966"
"17845539","16753788"
"17850012","21375100"
"17850880","91350980"
"17870087","869150966"
"17872037","373612487"
"17875430","21375100"
"17879144","16753788"
"17879144","26778002"
"17879144","110875970"
"17879151","42570158"
"17879151","72348749"
"17879151","106622116"
"17879151","134678238"
"17879151","145602813"
"17879151","254545789"
"17879151","514736144"
"17881816","56232036"
"17888744","26778002"
"17889713","16753788"
"17890374","869150966"
"17895006","869150966"
"17902981","17656600"
"17916444","25836383"
"17930061","869150966"
"17932546","35959749"
"17941358","869150966"
"17953933","242186430"
"17968150","30428221"
"17968367","869150966"
"17986596","102701930"
"17986973","17656600"
"17991286","63417814"
"18006504","17656600"
"18013081","869150966"
"18017134","869150966"
"18024692","128278995"
"18036280","869150966"
"18039725","584681101"
"18040878","107914508"
"18046092","35959749"
"18068272","373612487"
"18069787","10935572"
"18071696","123222267"
"18073211","25836383"
"18077054","75921800"
"18082413","147107988"
"18087796","869150966"
"18088393","34461690"
"18088393","54244742"
"18088393","96871607"
"18088393","106193762"
"18088393","123358291"
"18088393","168686865"
"18088393","169147207"
"18088393","346747623"
"18106126","869150966"
"18107059","869150966"
"18108608","17656600"
"18111702","17656600"
"18111819","82487179"
"18125897","278082770"
"18143047","107914508"
"18149066","869150966"
"18151528","220933018"
"18165163","869150966"
"18171319","869150966"
"18173755","228564932"
"18183592","121102940"
"18202766","869150966"
"18206589","25836383"
"18207296","16753788"
"18207903","347430365"
"18221866","21375100"
"18221888","21375100"
"18235279","869150966"
"18235909","17656600"
"18238172","26778002"
"18244206","869150966"
"18246509","35959749"
"18256297","73473444"
"18270750","17656600"
"18294098","869150966"
"18295199","63478699"
"18299691","25836383"
"18305456","109553706"
"18305456","121480993"
"18305456","130303998"
"18305456","335052095"
"18310324","69412978"
"18335558","39328305"
"18340750","869150966"
"18345986","869150966"
"18356960","277203011"
"18363508","17656600"
"18370103","869150966"
"18375839","869150966"
"18377058","869150966"
"18377291","869150966"
"18435913","25836383"
"18443560","64110707"
"18453955","17656600"
"18470556","17656600"
"18478565","869150966"
"18485106","39328305"
"18489343","869150966"
"18502034","107914508"
"18512911","869150966"
"18543325","34461690"
"18543325","36299291"
"18543325","55825155"
"18543325","63417814"
"18543325","77413855"
"18543325","88517573"
"18543325","108133351"
"18543325","116265574"
"18543325","135680610"
"18543325","167566699"
"18543325","183580684"
"18543325","202511395"
"18543325","245280307"
"18543325","261931118"
"18543325","270494010"
"18543325","295202314"
"18543325","298295076"
"18543325","401190123"
"18543325","417755580"
"18543325","454919703"
"18548136","26778002"
"18548136","34589722"
"18548136","83697927"
"18548136","237036122"
"18548136","273003648"
"18548136","588962156"
"18548978","338107834"
"18548978","422395359"
"18577567","17656600"
"18622121","91781300"
"18626582","26778002"
"18635329","69412978"
"18644367","869150966"
"18654463","35959749"
"18657469","869150966"
"18664210","26778002"
"18678924","869150966"
"18681385","25836383"
"18689495","35959749"
"18721912","70468385"
"18724000","869150966"
"18728633","869150966"
"18730977","201350011"
"18739368","869150966"
"18743021","17656600"
"18752236","869150966"
"18761088","21196037"
"18761815","10935572"
"18762483","10935572"
"18773973","107914508"
"18780767","869150966"
"18782404","869150966"
"18791654","869150966"
"18791763","21375100"
"18804094","869150966"
"18810572","17656600"
"18820854","25836383"
"18841319","10935572"
"18871423","1281271908"
"18897683","869150966"
"18901122","869150966"
"18901223","107914508"
"18905287","220933018"
"18906561","21375100"
"18938378","17656600"
"18939115","123358291"
"18940936","869150966"
"18943852","21375100"
"18948141","17656600"
"18962402","25836383"
"18963809","869150966"
"18966796","869150966"
"18968918","21196037"
"18979819","25836383"
"18982324","10935572"
"18995848","25836383"
"19012237","168686865"
"19028248","21375100"
"19028727","16753788"
"19030012","82487179"
"19054059","869150966"
"19077492","17656600"
"19078960","294687282"
"19082584","358263991"
"19085260","36299291"
"19087625","869150966"
"19104031","107914508"
"19109851","66984417"
"19113863","35959749"
"19129073","10935572"
"19134037","36299291"
"19136721","275881452"
"19154824","224567425"
"19156039","869150966"
"19167037","25836383"
"19168211","869150966"
"19170287","123358291"
"19176611","242186430"
"19191229","201350011"
"19202634","21375100"
"19235655","128278995"
"19239048","869150966"
"19249994","869150966"
"19259216","869150966"
"19268540","128278995"
"19269834","869150966"
"19275701","869150966"
"19276719","26778002"
"19277710","107914508"
"19278117","107914508"
"19284120","275881452"
"19287454","869150966"
"19298634","869150966"
"19302144","36299291"
"19329717","242186430"
"19343904","421419585"
"19348581","869150966"
"19356574","101330413"
"19358432","106193762"
"19359491","25836383"
"19362341","94528740"
"19362341","97859473"
"19362462","21375100"
"19378151","35959749"
"19380620","869150966"
"19381188","17656600"
"19406070","82529943"
"19409408","17656600"
"19415867","151474227"
"19434998","30993019"
"19444539","21375100"
"19456878","735242102"
"19478467","869150966"
"19480011","21375100"
"19490774","869150966"
"19523966","869150966"
"19526752","164508239"
"19545593","17656600"
"19545932","869150966"
"19558534","35959749"
"19566114","25836383"
"19567207","869150966"
"19577318","17656600"
"19583545","351514291"
"19584186","10935572"
"19586849","10935572"
"19589997","869150966"
"19603942","869150966"
"19608297","17656600"
"19612279","69412978"
"19618525","107914508"
"19619801","107914508"
"19626062","869150966"
"19637331","17656600"
"19643285","82529943"
"19643534","351514291"
"19659552","21375100"
"19668412","69412978"
"19668853","17656600"
"19683054","869150966"
"19702108","228564932"
"19702906","17656600"
"19712387","242186430"
"19719934","17656600"
"19723662","35959749"
"19726240","17656600"
"19732375","189211293"
"19733448","10935572"
"19741911","442773631"
"19745355","21375100"
"19750212","39328305"
"19751372","275881452"
"19758791","17656600"
"19765778","70468385"
"19767541","102701930"
"19774545","228564932"
"19776450","869150966"
"19787327","35959749"
"19789294","16753788"
"19791451","128278995"
"19791501","869150966"
"19793418","869150966"
"19838193","869150966"
"19845678","17656600"
"19868857","16753788"
"19886908","25836383"
"19887488","25836383"
"19896669","468338356"
"19908848","21375100"
"19913575","869150966"
"19913832","69406812"
"19918621","869150966"
"19926983","21375100"
"19929685","35959749"
"19942659","869150966"
"19953485","869150966"
"19998928","72186699"
"20018180","869150966"
"20027834","869150966"
"20030828","25836383"
"20068959","10935572"
"20076659","21375100"
"20083833","105830531"
"20090445","30428221"
"20106666","91067394"
"20106666","96917059"
"20106666","99268708"
"20106666","101399567"
"20106666","128595293"
"20106666","176506844"
"20106666","189040110"
"20106666","189211293"
"20106666","254618989"
"20106666","299104372"
"20106666","346790259"
"20106666","351889016"
"20106666","373612487"
"20106666","544481555"
"20111811","869150966"
"20121847","869150966"
"20164583","869150966"
"20177741","39328305"
"20180503","30428221"
"20192620","35959749"
"20198692","25836383"
"20201665","10935572"
"20207892","21375100"
"20214495","123358291"
"20216863","17656600"
"20241643","10935572"
"20250418","17656600"
"20252392","735242102"
"20257162","17656600"
"20260685","389632220"
"20261685","129966583"
"20271019","30428221"
"20275908","1281271908"
"20293035","21375100"
"20304136","10935572"
"20316516","72835654"
"20330009","869150966"
"20330546","869150966"
"20351845","50449844"
"20377110","26778002"
"20378439","10935572"
"20399887","355821619"
"20400380","869150966"
"20404861","101330413"
"20407644","107914508"
"20420837","382916532"
"20442002","869150966"
"20445595","869150966"
"20450814","54244742"
"20464191","35959749"
"20474093","88517573"
"20482002","25836383"
"20488197","82529943"
"20500612","30428221"
"20515264","34762630"
"20517754","220933018"
"20523017","51184465"
"20523017","58524901"
"20523017","77668831"
"20523017","250970687"
"20523017","254618989"
"20523017","293830909"
"20523017","347430365"
"20536870","17656600"
"20557551","17656600"
"20560316","869150966"
"20565686","21196037"
"20565710","21196037"
"20566385","21196037"
"20566445","50055682"
"20567183","17656600"
"20568861","21196037"
"20573944","17656600"
"20584104","30428221"
"20639087","177878468"
"20639087","261931118"
"20641601","35959749"
"20651846","869150966"
"20656871","25836383"
"20672416","54244742"
"20674612","246498796"
"20676121","936112358"
"20678611","261915122"
"20692690","869150966"
"20695612","869150966"
"20697088","21375100"
"20716449","17656600"
"20726250","275881452"
"20740328","33438880"
"20740328","161085466"
"20742910","869150966"
"20757103","198277538"
"20766973","21375100"
"20783519","869150966"
"20788329","16753788"
"20789197","358260127"
"20793678","25836383"
"20799550","21375100"
"20826783","17656600"
"20847286","10935572"
"20857843","128278995"
"20871865","28265406"
"20921172","21375100"
"20946636","869150966"
"20958510","21375100"
"20959156","26778002"
"20961199","35959749"
"20977854","128278995"
"20987678","35959749"
"20999631","48364513"
"21005219","869150966"
"21023209","869150966"
"21024653","869150966"
"21036065","16753788"
"21061060","25836383"
"21070453","869150966"
"21080122","25836383"
"21085744","168773175"
"21088991","128278995"
"21090529","25836383"
"21106993","10935572"
"21108862","16753788"
"21119682","30428221"
"21129781","25836383"
"21137918","228564932"
"21145256","869150966"
"21162391","869150966"
"21163992","60346119"
"21167847","25836383"
"21172305","107914508"
"21180328","242186430"
"21182008","21196037"
"21183720","17656600"
"21184437","21196037"
"21185744","10935572"
"21185783","21196037"
"21200362","351514291"
"21208890","72835654"
"21212806","21196037"
"21215991","21196037"
"21216801","20731719"
"21219186","21196037"
"21224918","869150966"
"21238440","21375100"
"21255814","21196037"
"21257747","21196037"
"21258243","21196037"
"21269970","21375100"
"21274881","869150966"
"21275033","26778002"
"21284830","21196037"
"21287118","21196037"
"21289700","21196037"
"21294385","246498796"
"21307764","35959749"
"21319681","21196037"
"21339578","21375100"
"21341190","869150966"
"21346619","16753788"
"21353991","20726266"
"21357301","26778002"
"21369769","869150966"
"21393183","21196037"
"21399726","35959749"
"21415687","72186699"
"21428159","869150966"
"21428551","279388955"
"21429877","88517573"
"21437137","47722321"
"21462719","17656600"
"21468497","17656600"
"21469570","21196037"
"21512227","17656600"
"21526536","155644172"
"21529850","69412978"
"21542518","17656600"
"21547342","26778002"
"21552638","10935572"
"21574940","869150966"
"21593094","83293188"
"21600249","212928560"
"21601001","107914508"
"21616823","35959749"
"21628966","869150966"
"21629865","80479674"
"21636108","21196037"
"21641617","29940598"
"21648393","246498796"
"21657869","869150966"
"21662225","50055682"
"21691379","611817370"
"21694368","17656600"
"21711790","869150966"
"21712038","76361849"
"21721743","869150966"
"21735695","21196037"
"21736050","91350980"
