"source_id","target_id"
"38485326","616307780"
"38485326","616901659"
"39236268","617506290"
"39407620","617007034"
"39407620","617557720"
"39407620","617763402"
"39407620","619348972"
"39407620","619448053"
"39407620","619468845"
"39425168","134435538"
"39425168","349392750"
"39446246","622366249"
"40239754","617311634"
"40824537","616224899"
"40824537","616296954"
"40824537","616297419"
"40824537","617638457"
"40824537","617716439"
"40824537","617733611"
"40824537","617739091"
"40824537","617747498"
"40824537","617788541"
"40824537","617817961"
"40824537","617843808"
"40824537","618223383"
"41159844","616210814"
"41159844","616218377"
"41159844","616218743"
"41159844","616218845"
"41159844","616219790"
"41159844","616219802"
"41159844","616220039"
"41159844","616220681"
"41159844","616220864"
"41159844","616221038"
"41159844","616221044"
"41159844","616221350"
"41159844","616221404"
"41159844","616221632"
"41159844","616221752"
"41159844","616221758"
"41159844","616221926"
"41159844","616222001"
"41159844","616222118"
"41159844","616222397"
"41159844","616222814"
"41159844","616223195"
"41159844","616223567"
"41159844","616223671"
"41159844","616224125"
"41159844","616224764"
"41159844","616224988"
"41159844","616225522"
"41159844","616225564"
"41159844","616225891"
"41159844","616226258"
"41159844","616226398"
"41159844","616226518"
"41159844","616226596"
"41159844","616227283"
"41159844","616227352"
"41159844","616227442"
"41159844","616227574"
"41159844","616227617"
"41159844","616227982"
"41159844","616228012"
"41159844","616229482"
"41159844","616229977"
"41159844","616230346"
"41159844","616230778"
"41159844","616230997"
"41159844","616231375"
"41159844","616231447"
"41159844","616231795"
"41159844","616232512"
"41159844","616287621"
"41159844","616296954"
"41159844","616298739"
"41159844","616299930"
"41159844","616300149"
"41159844","616300515"
"41159844","616300602"
"41159844","616300803"
"41159844","616300842"
"41159844","616301016"
"41159844","616301049"
"41159844","616301190"
"41159844","616301301"
"41159844","616301763"
"41159844","616301904"
"41159844","616302027"
"41159844","616302072"
"41159844","616302333"
"41159844","616302717"
"41159844","616302756"
"41159844","616303560"
"41159844","616303596"
"41159844","616304133"
"41159844","616304430"
"41159844","616304775"
"41159844","616305144"
"41159844","616305351"
"41159844","616306023"
"42161172","617506290"
"42161172","619219990"
"42275766","303932719"
"42381705","617647029"
"43122609","616206149"
"43122609","616206563"
"43122609","616207376"
"43122609","616208980"
"43122609","616210814"
"43122609","616211257"
"43122609","616211704"
"43122609","616217345"
"43122609","616217762"
"43122609","616217828"
"43122609","616217858"
"43122609","616217939"
"43122609","616218317"
"43122609","616218488"
"43122609","616218743"
"43122609","616218776"
"43122609","616219253"
"43122609","616219934"
"43122609","616220864"
"43122609","616221152"
"43122609","616221623"
"43122609","616221752"
"43122609","616222001"
"43122609","616222051"
"43122609","616222247"
"43122609","616222397"
"43122609","616222814"
"43122609","616222831"
"43122609","616222988"
"43122609","616223147"
"43122609","616223302"
"43122609","616223567"
"43122609","616224313"
"43122609","616224547"
"43122609","616224899"
"43122609","616224925"
"43122609","616225009"
"43122609","616225051"
"43122609","616225156"
"43122609","616225472"
"43122609","616225522"
"43122609","616226164"
"43122609","616226180"
"43122609","616226258"
"43122609","616226518"
"43122609","616226519"
"43122609","616227352"
"43122609","616227442"
"43122609","616227617"
"43122609","616227622"
"43122609","616227842"
"43122609","616228429"
"43122609","616228510"
"43122609","616228561"
"43122609","616229068"
"43122609","616229272"
"43122609","616229522"
"43122609","616229738"
"43122609","616229867"
"43122609","616229977"
"43122609","616230280"
"43122609","616230529"
"43122609","616230997"
"43122609","616231144"
"43122609","616231447"
"43122609","616231558"
"43122609","616231691"
"43122609","616232053"
"43122609","616284570"
"43122609","616287447"
"43122609","616288152"
"43122609","616292463"
"43122609","616297320"
"43122609","616297983"
"43122609","616298739"
"43122609","616299006"
"43122609","616299231"
"43122609","616299501"
"43122609","616300029"
"43122609","616300071"
"43122609","616300077"
"43122609","616300149"
"43122609","616300605"
"43122609","616300719"
"43122609","616300911"
"43122609","616301001"
"43122609","616301016"
"43122609","616301049"
"43122609","616301106"
"43122609","616301763"
"43122609","616301904"
"43122609","616302333"
"43122609","616302786"
"43122609","616303596"
"43122609","616304394"
"43122609","616304775"
"43122609","616305756"
"43122609","616305963"
"43122609","616306101"
"43122609","616306866"
"43122609","616308033"
"43122609","616308801"
"43122609","616309005"
"43122609","616310157"
"43122609","616310415"
"43122609","616310538"
"43122609","616310832"
"43122609","616310931"
"43122609","616311015"
"43122609","616312179"
"43122609","616312242"
"43122609","616312653"
"43122609","616313055"
"43122609","616313250"
"43122609","616313439"
"43122609","616322025"
"43122609","616337604"
"43122609","616648049"
"43122609","616916468"
"43122609","616937163"
"43122609","617238800"
"43122609","617863521"
"43122609","618422144"
"43122609","618461223"
"43122609","618499240"
"43122609","618500176"
"43122609","618532500"
"43122609","618549078"
"43122609","619727032"
"43122609","709713920"
"43154983","616206149"
"43154983","616206275"
"43154983","616206386"
"43154983","616206563"
"43154983","616206614"
"43154983","616206664"
"43154983","616206769"
"43154983","616207376"
"43154983","616208212"
"43154983","616208980"
"43154983","616210814"
"43154983","616210933"
"43154983","616211257"
"43154983","616211479"
"43154983","616211704"
"43154983","616212091"
"43154983","616212203"
"43154983","616212268"
"43154983","616212298"
"43154983","616215784"
"43154983","616217255"
"43154983","616217345"
"43154983","616217762"
"43154983","616217828"
"43154983","616217858"
"43154983","616217867"
"43154983","616217939"
"43154983","616217972"
"43154983","616218053"
"43154983","616218317"
"43154983","616218482"
"43154983","616218488"
"43154983","616218743"
"43154983","616218776"
"43154983","616219076"
"43154983","616219148"
"43154983","616219193"
"43154983","616219253"
"43154983","616219507"
"43154983","616219934"
"43154983","616220111"
"43154983","616220864"
"43154983","616221152"
"43154983","616221593"
"43154983","616221623"
"43154983","616221752"
"43154983","616222001"
"43154983","616222051"
"43154983","616222247"
"43154983","616222397"
"43154983","616222681"
"43154983","616222814"
"43154983","616222831"
"43154983","616222864"
"43154983","616222988"
"43154983","616223147"
"43154983","616223302"
"43154983","616223419"
"43154983","616223567"
"43154983","616223734"
"43154983","616224049"
"43154983","616224313"
"43154983","616224547"
"43154983","616224700"
"43154983","616224899"
"43154983","616224925"
"43154983","616225009"
"43154983","616225051"
"43154983","616225156"
"43154983","616225900"
"43154983","616226164"
"43154983","616226258"
"43154983","616226518"
"43154983","616227352"
"43154983","616227442"
"43154983","616227617"
"43154983","616227622"
"43154983","616227842"
"43154983","616227982"
"43154983","616228429"
"43154983","616228510"
"43154983","616228561"
"43154983","616229272"
"43154983","616229522"
"43154983","616229977"
"43154983","616230280"
"43154983","616230529"
"43154983","616230997"
"43154983","616231144"
"43154983","616231447"
"43154983","616231558"
"43154983","616231691"
"43154983","616232053"
"43154983","616232503"
"43154983","616232512"
"43154983","616232630"
"43154983","616232782"
"43154983","616235338"
"43154983","616235842"
"43154983","616236079"
"43381529","618949013"
"43381529","619048475"
"43638652","616223567"
"43638652","616225564"
"43638652","616225709"
"43638652","616227397"
"43638652","616230997"
"43638652","616232251"
"43638652","616232503"
"43638652","616298739"
"43638652","616308387"
"43638652","616308495"
"43638652","617380246"
"43638652","617453394"
"44075325","617590863"
"45729854","618186707"
"45782811","82885728"
"45923451","616217624"
"46361502","616361034"
"46503369","616206452"
"46503369","616211779"
"46503369","616217828"
"46584707","616297401"
"47066890","616385430"
"47066890","616833719"
"47149393","134435538"
"47388773","616304544"
"47859524","37384589"
"47890034","617678355"
"48948710","616211479"
"48948710","1367856896"
"49224286","618886449"
"49546535","616206614"
"49546535","616215454"
"49546535","616232053"
"49546535","616296954"
"49546535","616299006"
"49546535","616299699"
"49546535","616301049"
"49546535","616302717"
"49546535","616309005"
"49546535","616312242"
"49687232","616217939"
"50012439","110120789"
"50012439","134435538"
"50012439","290499654"
"50012439","349392750"
"50012439","475732319"
"52266142","616206143"
"52498333","110120789"
"52778489","616284570"
"54187050","616206215"
"54187050","616206631"
"54187050","616211005"
"54187050","616212964"
"54187050","616219172"
"54187050","616219193"
"54187050","616219256"
"54187050","616219507"
"54187050","616223302"
"54187050","616224637"
"54187050","616224925"
"54187050","616287579"
"54187050","616292463"
"54187050","616296594"
"54187050","616297320"
"54187050","616299435"
"54187050","616299576"
"54187050","616299699"
"54199318","620156433"
"54294694","616285401"
"54396439","195913271"
"54476445","616299006"
"54594404","616219934"
"54594404","616220543"
"54594404","616221151"
"54594404","616297275"
"54594404","616297401"
"54594404","616301049"
"54594404","616304430"
"54602989","622073942"
"55166712","134435538"
"55166712","252647855"
"56228551","110120789"
"56228551","134435538"
"57386276","616597381"
"57386276","620515439"
"57386276","621309649"
"58394683","134435538"
"58394683","252647855"
"59896482","617130613"
"59896482","620259574"
"59896482","621309649"
"60729777","711397128"
"60729777","711678624"
"62733684","616441910"
"62733684","617029885"
"63365510","616207079"
"63365510","616598289"
"63514886","195913271"
"63573116","616206664"
"63573116","616212091"
"63573116","616217345"
"63573116","616218488"
"63573116","616218776"
"63573116","616219934"
"63573116","616221593"
"63573116","616221752"
"63573116","616222247"
"63573116","616223065"
"63573116","616224313"
"63573116","616224899"
"63573116","616225051"
"63573116","616226164"
"63573116","616226519"
"63573116","616227442"
"63573116","616227622"
"63573116","616227842"
"63573116","616231558"
"63573116","616232053"
"63573116","616235842"
"63573116","616235884"
"63573116","616284570"
"63573116","616287447"
"63573116","616288152"
"63573116","616289460"
"63573116","616292463"
"63573116","616298418"
"63573116","616299405"
"63573116","616299501"
"63573116","616300719"
"63573116","616301049"
"63573116","616301190"
"63573116","616301904"
"63573116","616304394"
"63573116","616304775"
"63573116","616305756"
"63573116","616305963"
"63573116","616306023"
"63573116","616306866"
"63573116","616308033"
"63573116","616309005"
"63573116","616312179"
"63573116","616354323"
"63573116","616648049"
"63573116","616916468"
"63573116","617096658"
"63573116","617238800"
"63573116","617299578"
"63573116","617430051"
"64361607","72110028"
"64657610","617560837"
"66196111","616544238"
"66669975","616851924"
"67534231","72110028"
"67871718","616635895"
"68185774","37384589"
"69684344","616222397"
"72658930","616299144"
"73078189","37384589"
"75224770","37384589"
"75272773","303932719"
"75719170","616215784"
"76855672","618985700"
"77189835","37384589"
"77309029","37384589"
"78452903","616220423"
"78452903","616223734"
"79102022","37384589"
"79129001","37384589"
"79148482","37384589"
"79858505","616236079"
"79858505","617011109"
"79858505","617486653"
